p_val	avg_log2FC	pct.1	pct.2	p_val_adj
5.24922767837271e-226	-1.07625696333297	0.672	0.804	1.69471315596263e-221
2.85051749812296e-225	0.673060215933424	0.957	0.731	9.20289574268997e-221
4.22123524397199e-223	0.498166970330028	0.993	0.951	1.36282579851636e-218
1.9074471765959e-222	0.732363910420544	0.917	0.603	6.15819320963985e-218
2.29194354533515e-222	0.783644914943481	0.909	0.601	7.39953973611455e-218
2.1208471803219e-221	0.607855381496039	0.8	0.352	6.84715512166924e-217
7.36392901432446e-221	0.580096456613301	0.962	0.773	2.37744448227465e-216
2.09954655300518e-220	1.07947415674669	0.81	0.449	6.77838604637723e-216
2.29875281663697e-220	0.721045815099515	0.966	0.761	7.42152346851246e-216
2.46090672914559e-220	0.985879472568085	0.361	0.043	7.94503737504655e-216
3.16168949259501e-220	0.689391624460194	0.632	0.214	1.0207514526843e-215
4.7805328593881e-220	0.564479230030394	0.649	0.219	1.54339503365345e-215
9.38827829610504e-220	0.548852928864467	0.501	0.119	3.03100564789751e-215
1.18420089468364e-217	1.05548661844848	0.327	0.028	3.82319258848614e-213
1.46457896728542e-217	0.792239417325874	0.299	0.015	4.72839319588097e-213
3.11368177761407e-217	0.967755765285251	0.829	0.463	1.0052521619027e-212
1.59469883531315e-216	1.28186469565426	0.745	0.403	5.14848518980849e-212
2.16680956972288e-216	0.673524276365234	0.812	0.417	6.99554469585033e-212
2.82538171030142e-216	0.858043469852647	0.754	0.349	9.12174485170814e-212
1.97822203375684e-215	0.572796157848633	0.441	0.088	6.38668983598396e-211
6.5790760876569e-214	0.552127081775666	0.493	0.12	2.12405471490003e-209
1.588234615902e-213	0.427349254444693	0.999	0.995	5.12761545743961e-209
2.65868021521459e-213	-0.912107910797658	0.527	0.712	8.58354907482031e-209
1.74438262554527e-211	0.761648824883612	0.472	0.117	5.63173930657291e-207
8.91126999366439e-211	0.544509020553673	0.31	0.022	2.87700351745455e-206
4.85028593840987e-210	0.752423025020889	0.742	0.333	1.56591481521563e-205
2.04713405370914e-209	0.551225911181529	0.332	0.032	6.60917229239997e-205
2.68891524041166e-209	0.592318891351139	0.734	0.298	8.68116285366906e-205
3.21620787759336e-209	0.862439830118622	0.844	0.482	1.03835271328102e-204
2.78774205885934e-208	1.01167060406028	0.527	0.169	9.00022523702737e-204
1.40453194691976e-207	-0.673997736133678	0.938	0.955	4.53453139063043e-203
2.13967635332337e-207	0.724006749647797	0.823	0.434	6.90794510670449e-203
4.66870107674298e-207	0.586227006774253	0.271	0.006	1.50729014262647e-202
6.31484812203375e-207	0.619347045395207	0.543	0.159	2.0387487161986e-202
1.75502095726777e-206	-0.89386489807998	0.293	0.552	5.66608516053899e-202
6.34002926249804e-206	0.521221959738896	0.27	0.006	2.04687844739749e-201
7.75698806254337e-206	-0.951305729457538	0.079	0.357	2.50434359599213e-201
1.35675187258779e-205	0.474913191503748	0.394	0.066	4.38027342064967e-201
4.61111121199229e-205	-0.993253017970794	0.532	0.705	1.48869725479171e-200
8.08969286734214e-205	0.681107378355594	0.952	0.734	2.61175734222141e-200
1.2321777964297e-204	-0.981188235820215	0.955	0.988	3.97808601577329e-200
1.73710833105064e-204	0.52072903914438	0.64	0.223	5.60825424679698e-200
3.79978175570679e-204	-0.980209398031004	0.164	0.443	1.22675953982994e-199
6.36399105885914e-204	-1.18166812528452	0.534	0.715	2.05461451335267e-199
2.38048044426227e-203	-0.971035346281637	0.634	0.782	7.68538111430074e-199
3.49412590538034e-203	0.464378545549269	0.276	0.009	1.12807854855204e-198
4.92095239454521e-202	0.500161938468482	0.301	0.022	1.58872948057892e-197
5.26241227674385e-202	-1.36673626539925	0.164	0.464	1.69896980354675e-197
1.59347495555243e-201	0.485443424800947	0.377	0.059	5.14453389400102e-197
5.26718129977601e-201	0.569575514694149	0.533	0.158	1.70050948263269e-196
1.60860014023129e-200	0.662961301831857	0.692	0.283	5.19336555273671e-196
2.90842186766126e-200	0.618250842565009	0.966	0.755	9.38983999974438e-196
1.39040728609361e-199	0.700675636342495	0.449	0.108	4.48892992315321e-195
4.39949933775699e-199	-0.803350367314326	0.019	0.246	1.42037836119484e-194
5.48869451958205e-199	0.848236200335735	0.74	0.36	1.77202502564707e-194
1.24035364549698e-198	-0.625993957966363	0.025	0.258	4.004481744487e-194
1.36734240548601e-198	-0.796932312258741	0.058	0.313	4.41446495611159e-194
4.17913754405265e-198	-0.940150156784969	0.061	0.319	1.3492345560974e-193
4.20522174773445e-198	-0.883395512958511	0.028	0.264	1.35765584125607e-193
9.3785190234694e-198	0.523618493769432	0.491	0.127	3.0278548667271e-193
1.38570375379454e-197	-1.10969990139925	0.119	0.394	4.47374456912568e-193
4.8257759995387e-197	0.517199930934846	0.376	0.063	1.55800178145107e-192
2.87251445042769e-196	0.426726209274725	0.999	0.985	9.27391290320581e-192
7.84127223602003e-196	-0.725175773874323	0.039	0.281	2.53155474139907e-191
1.53291392285301e-195	-1.09000342241256	0.437	0.706	4.94901259993094e-191
1.59280152635152e-195	0.603716438927782	0.855	0.465	5.14235972782587e-191
2.12753502647422e-195	0.606812789801224	0.549	0.176	6.86874683297201e-191
1.41670086597967e-194	0.582534122184695	0.528	0.16	4.57381874581535e-190
1.92267552334858e-194	0.795022465687203	0.378	0.07	6.2073579271309e-190
3.2173304487094e-194	0.634258549834339	0.905	0.608	1.03871513536583e-189
3.93926061489972e-194	0.64257649167199	0.978	0.815	1.27179028952037e-189
4.24173190632245e-194	0.527100025885303	0.474	0.119	1.3694431459562e-189
5.68917105985519e-194	0.522635687194247	0.502	0.14	1.83674887667425e-189
2.59294611676226e-193	0.548768166490796	0.347	0.049	8.37132653796697e-189
3.30127179846462e-193	0.641492783653657	0.697	0.292	1.0658156001343e-188
7.06171989968755e-193	-1.02204813844511	0.162	0.443	2.27987626961413e-188
8.89079881252548e-193	-1.25901833498891	0.347	0.587	2.87039439662385e-188
3.77093945893207e-192	0.803699480696911	0.789	0.425	1.21744780431622e-187
6.38519445163383e-192	-0.757856099656861	0.863	0.866	2.06146002870998e-187
9.7132325597429e-191	0.619519716370689	0.733	0.339	3.135917131913e-186
1.26780879019024e-190	-0.821843827558696	0.835	0.858	4.09312067912918e-186
1.33324274517297e-190	0.675078195201645	0.355	0.056	4.30437420279093e-186
1.35148995828217e-189	-0.90672658775325	0.17	0.44	4.36328533031399e-185
1.36055483280794e-189	0.689071997195159	0.974	0.855	4.39255127772043e-185
1.37566678828288e-189	0.466571963706214	0.507	0.141	4.44134022597127e-185
3.10638986220382e-189	0.763083799363266	0.744	0.382	1.0028979670125e-184
1.54098046079935e-188	0.449041541439201	0.324	0.04	4.9750554176907e-184
4.15453756479647e-188	0.945039905133312	0.804	0.482	1.34129245279454e-183
4.8246029639915e-188	0.362449976174779	0.282	0.02	1.55762306692465e-183
1.16721902772255e-187	0.440430093412747	0.399	0.078	3.76836663100226e-183
1.849472303657e-187	0.699951302525203	0.653	0.27	5.97102133235663e-183
3.428954687491e-187	0.603257814711425	0.284	0.022	1.10703802085647e-182
4.01298136011753e-187	0.527116913095701	0.358	0.06	1.29559103211395e-182
5.00766427240101e-187	0.575960782680886	0.625	0.231	1.61672441034467e-182
7.73149761115527e-187	0.48915285108893	0.256	0.009	2.49611400376148e-182
